DateTime	ResolutionCode	OutAreaCode	OutAreaTypeCode	OutAreaName	OutMapCode	InAreaCode	InAreaTypeCode	InAreaName	InMapCode	FlowValue	UpdateTime
2022-01-01 13:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	10YAT-APG------L	BZN	AT BZN	AT	827.92	2022-01-09 17:45:47
2022-01-01 13:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	568.91	2022-01-10 17:46:54
2022-01-01 13:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	10YCH-SWISSGRIDZ	CTA	CH CTA	CH	870.22	2022-01-01 14:40:31
2022-01-01 12:00:00.000	PT60M	10YIT-GRTN-----B	CTA	IT CTA	IT	10YFR-RTE------C	CTA	FR CTA	FR	0.0	2022-01-01 14:43:38
2022-01-01 12:00:00.000	PT60M	10Y1001C--00098F	BZN	GB(IFA) BZN	GB_IFA	10YFR-RTE------C	BZN	FR BZN	FR	524.0	2022-01-01 14:43:38
2022-01-01 12:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	10YMK-MEPSO----8	BZN	MK BZN	MK	51.22	2022-01-01 14:43:38
2022-01-01 12:00:00.000	PT60M	10YFR-RTE------C	BZN	FR BZN	FR	10Y1001A1001A73I	BZN	IT-North BZN	IT-NORTH	1855.0	2022-01-01 14:43:39
2022-01-01 12:00:00.000	PT60M	10YCA-BULGARIA-R	CTA	BG CTA	BG	10YCS-SERBIATSOV	CTA	RS CTA	RS	542.69	2022-01-01 14:43:39
2022-01-01 12:00:00.000	PT60M	10YMK-MEPSO----8	CTY	MK CTY	MK	10YCS-SERBIATSOV	CTY	RS CTY	RS	0.0	2022-01-01 14:43:39
2022-01-01 12:00:00.000	PT60M	10YGB----------A	BZN	GB BZN	GB	10YFR-RTE------C	BZN	FR BZN	FR	524.0	2022-01-01 14:43:39
2022-01-01 13:15:00.000	PT15M	10YDK-2--------M	BZN	DK2 BZN	DK2	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	1.2	2022-01-01 14:45:57
2022-01-01 13:15:00.000	PT15M	10Y1001A1001A796	CTA	DK CTA	DK	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	1.2	2022-01-01 14:45:57
2022-01-01 13:15:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10YHU-MAVIR----U	CTA	HU CTA	HU	277.07	2022-01-01 14:45:58
2022-01-01 13:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	10YHU-MAVIR----U	CTY	HU CTY	HU	70.35	2022-01-01 14:45:59
2022-01-01 13:15:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	10YHU-MAVIR----U	BZN	HU BZN	HU	277.07	2022-01-01 14:46:00
2022-01-01 13:15:00.000	PT15M	10YLU-CEGEDEL-NQ	CTY	LU CTY	LU	10Y1001A1001A83F	CTY	DE CTY	DE	0.0	2022-01-01 14:46:05
2022-01-01 13:15:00.000	PT15M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	10Y1001A1001A83F	CTY	DE CTY	DE	0.0	2022-01-01 14:47:34
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A893	BZN	IT-SACODC BZN	IT-SACODC	10Y1001A1001A74G	BZN	IT-Sardinia BZN	IT-Sardinia	117.87	2022-01-01 14:48:01
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A74G	BZN	IT-Sardinia BZN	IT-Sardinia	10Y1001A1001A71M	BZN	IT-Centre-South BZN	IT-CSOUTH	182.31	2022-01-02 07:02:58
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A788	BZN	IT-South BZN	IT-SOUTH	10Y1001A1001A71M	BZN	IT-Centre-South BZN	IT-CSOUTH	2482.63	2022-01-02 07:02:58
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A71M	BZN	IT-Centre-South BZN	IT-CSOUTH	10Y1001A1001A788	BZN	IT-South BZN	IT-SOUTH	0.0	2022-01-01 14:48:11
2022-01-01 13:15:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	10YLU-CEGEDEL-NQ	CTA	LU CTA	LU	247.5	2022-01-01 14:48:12
2022-01-01 13:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YAT-APG------L	CTY	AT CTY	AT	839.5	2022-01-09 17:45:47
2022-01-01 13:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	10YNL----------L	BZN	NL BZN	NL	1129.24	2022-01-09 17:45:48
2022-01-01 13:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	10YGB----------A	BZN	GB BZN	GB	1023.23	2022-01-21 05:35:33
2022-01-01 13:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	10YBE----------2	CTY	BE CTY	BE	0.0	2022-01-01 14:49:59
2022-01-01 12:00:00.000	PT60M	10YIT-GRTN-----B	CTA	IT CTA	IT	10Y1001A1001A93C	CTA	MT CTA	MT	0.0	2022-01-01 14:50:04
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A788	BZN	IT-South BZN	IT-SOUTH	10YGR-HTSO-----Y	BZN	GR BZN	GR	0.0	2022-01-01 14:50:05
2022-01-01 12:00:00.000	PT60M	10Y1001A1001A93C	BZN	MT BZN	MT	10Y1001A1001A75E	BZN	IT-Sicily BZN	IT-Sicily	0.0	2022-02-10 18:20:46
