DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2022-01-02 05:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7144.98	2022-01-12 00:45:54
2022-01-02 05:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7265.95	2022-01-12 00:45:54
2022-01-02 05:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7355.58	2022-01-12 00:45:54
2022-01-02 05:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7343.32	2022-01-12 00:45:54
2022-01-02 06:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7437.24	2022-01-12 00:45:54
2022-01-02 06:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7466.17	2022-01-12 00:45:54
2022-01-02 06:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7493.05	2022-01-12 00:45:54
2022-01-02 06:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7581.29	2022-01-12 00:45:54
2022-01-02 07:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7785.52	2022-01-12 00:45:54
2022-01-02 07:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7811.23	2022-01-12 00:45:54
2022-01-02 07:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7814.22	2022-01-12 00:45:54
2022-01-02 07:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	7789.11	2022-01-12 00:45:54
2022-01-02 08:00:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8017.73	2022-01-12 00:45:54
2022-01-02 08:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8030.73	2022-01-12 00:45:54
2022-01-02 08:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8171.5	2022-01-12 00:45:54
2022-01-02 08:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8258.29	2022-01-12 00:45:54
2022-01-01 10:15:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8021.45	2022-03-05 09:16:12
2022-01-01 10:30:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8019.57	2022-03-05 09:16:12
2022-01-01 10:45:00.000	PT15M	10YBE----------2	BZN	BE BZN	BE	8054.32	2022-03-05 09:16:12
