	DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	ProductionType	ActualGenerationOutput	ActualConsumption	UpdateTime	_merge
816	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Solar	0.0	0.0	2022-01-01 02:25:43	left_only
817	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Wind Onshore	604.0	0.0	2022-01-02 00:04:07	left_only
833	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Run-of-river and poundage	534.62		2022-01-01 02:26:16	left_only
834	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Water Reservoir	74.77		2022-01-01 02:26:16	left_only
835	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Gas	186.89		2022-01-01 02:26:17	left_only
837	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Waste	50.0		2022-01-01 02:26:18	left_only
839	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Nuclear	1305.32		2022-01-01 02:26:18	left_only
848	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Biomass	603.0		2022-01-01 02:26:20	left_only
850	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Hard coal	156.88		2022-01-01 02:26:22	left_only
852	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Other	114.0		2022-01-01 02:26:22	left_only
853	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Other renewable	12.0		2022-01-01 02:26:22	left_only
855	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Pumped Storage	354.35	268.02	2022-01-01 02:26:23	left_only
856	2022-01-01 01:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Oil	0.0		2022-01-01 02:26:23	left_only
1006	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Solar	0.0		2022-01-01 02:31:23	left_only
1007	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Gas	1256.0		2022-01-01 02:31:23	left_only
1008	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Hydro Water Reservoir	215.0		2022-01-01 02:31:23	left_only
1009	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Brown coal/Lignite	1012.0		2022-01-01 02:31:23	left_only
1010	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Biomass	58.0		2022-01-01 02:31:23	left_only
1011	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Hard coal	47.0		2022-01-01 02:31:23	left_only
1012	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Wind Onshore	803.0		2022-01-01 02:31:23	left_only
1013	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Hydro Run-of-river and poundage	1474.0		2022-01-01 02:31:24	left_only
1014	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Nuclear	1422.0		2022-01-01 02:31:24	left_only
1015	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Gas	1256.0		2022-01-01 02:31:24	left_only
1016	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Biomass	58.0		2022-01-01 02:31:24	left_only
1017	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Biomass	58.0		2022-01-01 02:31:24	left_only
1018	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	1012.0		2022-01-01 02:31:25	left_only
1019	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	47.0		2022-01-01 02:31:25	left_only
1020	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Gas	1256.0		2022-01-01 02:31:25	left_only
1021	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Hard coal	47.0		2022-01-01 02:31:25	left_only
1022	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Solar	0.0		2022-01-01 02:31:26	left_only
1023	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	803.0		2022-01-01 02:31:26	left_only
1024	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Solar	0.0		2022-01-01 02:31:26	left_only
1025	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Hydro Water Reservoir	215.0		2022-01-01 02:31:26	left_only
1026	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Nuclear	1422.0		2022-01-01 02:31:26	left_only
1027	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1422.0		2022-01-01 02:31:26	left_only
1028	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1474.0		2022-01-01 02:31:26	left_only
1029	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Wind Onshore	803.0		2022-01-01 02:31:27	left_only
1030	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	215.0		2022-01-01 02:31:27	left_only
1031	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Brown coal/Lignite	1012.0		2022-01-01 02:31:27	left_only
1032	2022-01-01 01:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Hydro Run-of-river and poundage	1474.0		2022-01-01 02:31:27	left_only
1033	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Wind Onshore	201.44		2022-01-02 08:21:25	left_only
1034	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Solar	0.0		2022-01-02 08:49:32	left_only
1035	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Solar	0.0		2022-01-02 08:49:32	left_only
1036	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Solar	0.0		2022-01-02 08:49:33	left_only
1037	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Wind Onshore	201.44		2022-01-02 08:21:34	left_only
1038	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Wind Onshore	201.44		2022-01-02 08:21:33	left_only
1039	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Geothermal	0.36		2022-01-01 02:31:54	left_only
1040	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Oil		0.26	2022-01-01 02:31:55	left_only
1041	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Waste	14.14		2022-01-01 02:31:55	left_only
1042	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Water Reservoir	8.69		2022-01-01 02:31:56	left_only
1043	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Hard coal	0.0		2022-01-01 02:31:57	left_only
1044	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Biomass	129.85		2022-01-01 02:31:57	left_only
1045	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Brown coal/Lignite	316.75		2022-01-01 02:31:58	left_only
1046	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Nuclear	1949.35		2022-01-01 02:31:59	left_only
1047	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Run-of-river and poundage	10.67		2022-01-01 02:31:59	left_only
1048	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other renewable	6.96		2022-01-01 02:32:00	left_only
1049	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other	67.87		2022-01-01 02:32:00	left_only
1050	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Gas	542.92		2022-01-01 02:32:00	left_only
1051	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Brown coal/Lignite	316.75		2022-01-01 02:32:02	left_only
1052	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Other renewable	6.96		2022-01-01 02:32:02	left_only
1053	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Brown coal/Lignite	316.75		2022-01-01 02:32:03	left_only
1054	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Biomass	129.85		2022-01-01 02:32:04	left_only
1055	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Nuclear	1949.35		2022-01-01 02:32:05	left_only
1056	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Run-of-river and poundage	10.67		2022-01-01 02:32:05	left_only
1057	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Biomass	129.85		2022-01-01 02:32:05	left_only
1058	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Oil		0.26	2022-01-01 02:32:06	left_only
1059	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Geothermal	0.36		2022-01-01 02:32:07	left_only
1060	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Hard coal	0.0		2022-01-01 02:32:07	left_only
1061	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Hydro Water Reservoir	8.69		2022-01-01 02:32:08	left_only
1062	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Geothermal	0.36		2022-01-01 02:32:08	left_only
1063	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	6.96		2022-01-01 02:32:09	left_only
1064	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Waste	14.14		2022-01-01 02:32:10	left_only
1065	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Hydro Run-of-river and poundage	10.67		2022-01-01 02:32:10	left_only
1066	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1949.35		2022-01-01 02:32:11	left_only
1067	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Water Reservoir	8.69		2022-01-01 02:32:12	left_only
1068	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Oil		0.26	2022-01-01 02:32:13	left_only
1069	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Hard coal	0.0		2022-01-01 02:32:14	left_only
1070	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Waste	14.14		2022-01-01 02:32:14	left_only
1071	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Gas	542.92		2022-01-01 02:32:14	left_only
1072	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Gas	542.92		2022-01-01 02:32:15	left_only
1073	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Other	67.87		2022-01-01 02:32:15	left_only
1074	2022-01-01 01:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other	67.87		2022-01-01 02:32:16	left_only
1102	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Biomass	326.81		2022-01-01 02:32:31	left_only
1103	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Gas	213.86		2022-01-01 02:32:32	left_only
1104	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Brown coal/Lignite	2393.73		2022-01-01 02:32:32	left_only
1105	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Oil	279.01		2022-01-01 02:32:33	left_only
1106	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Hydro Pumped Storage	0.0	1291.27	2022-01-01 02:32:34	left_only
1107	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Geothermal	0.0		2022-01-01 02:32:34	left_only
1108	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Hard coal	539.0		2022-01-01 02:32:35	left_only
1109	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Other renewable	23.05		2022-01-01 02:32:36	left_only
1110	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Waste	417.25		2022-01-01 02:32:37	left_only
1111	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Hydro Run-of-river and poundage	38.26		2022-01-01 02:32:37	left_only
1112	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Other	50.0		2022-01-01 02:32:38	left_only
1119	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Solar	0.0	0.0	2022-01-01 02:32:58	left_only
1120	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Wind Onshore	519.0	0.0	2022-01-02 00:04:07	left_only
1160	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Waste	50.0		2022-01-01 02:45:55	left_only
1161	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Water Reservoir	6.79		2022-01-01 02:45:56	left_only
1162	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Hard coal	154.14		2022-01-01 02:45:57	left_only
1163	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Pumped Storage	229.81	309.22	2022-01-01 02:45:57	left_only
1164	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Gas	186.85		2022-01-01 02:45:58	left_only
1165	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Other renewable	12.0		2022-01-01 02:45:59	left_only
1166	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Biomass	603.0		2022-01-01 02:46:00	left_only
1167	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Other	114.0		2022-01-01 02:46:01	left_only
1168	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Nuclear	1303.65		2022-01-01 02:46:01	left_only
1169	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Oil	0.0		2022-01-01 02:46:02	left_only
1170	2022-01-01 01:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Run-of-river and poundage	534.13		2022-01-01 02:46:02	left_only
1211	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Wind Onshore	10324.25		2022-01-01 02:46:25	left_only
1212	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Solar	0.0		2022-01-01 02:46:26	left_only
1213	2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Wind Offshore	919.9		2022-01-01 02:46:27	left_only
1249	2022-01-01 01:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Offshore	5699.64		2022-01-01 02:46:35	left_only
1250	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Hydro Pumped Storage	296.9	798.87	2022-01-01 02:46:59	left_only
1251	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Solar	0.0		2022-01-01 02:47:00	left_only
1252	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Wind Onshore	9411.57		2022-01-01 02:47:01	left_only
1253	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Wind Offshore	4779.74		2022-01-01 02:47:02	left_only
1254	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Fossil Oil	0.13		2022-01-01 02:47:10	left_only
1255	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Other renewable	9.71		2022-01-01 02:47:12	left_only
1256	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Biomass	2413.79		2022-01-01 02:47:14	left_only
1257	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Geothermal	19.0		2022-01-01 02:47:16	left_only
1259	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Waste	303.16		2022-01-01 02:47:32	left_only
1261	2022-01-01 01:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Wind Offshore	5699.64		2022-01-01 02:47:33	left_only
1262	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Fossil Brown coal/Lignite	10.69		2022-01-01 02:47:42	left_only
1264	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Nuclear	1403.0		2022-01-01 02:47:44	left_only
1266	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Fossil Gas	642.35		2022-01-01 02:47:45	left_only
1269	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Hydro Water Reservoir	18.44		2022-01-01 02:47:48	left_only
1270	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Hydro Run-of-river and poundage	654.71		2022-01-01 02:47:53	left_only
1271	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Other	20.0		2022-01-01 02:47:55	left_only
1272	2022-01-01 01:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Fossil Hard coal	427.37		2022-01-01 02:48:00	left_only
1314	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Solar	0.0		2022-01-02 08:49:32	left_only
1315	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Wind Onshore	201.64		2022-01-02 08:21:25	left_only
1316	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Solar	0.0		2022-01-02 08:49:33	left_only
1317	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Solar	0.0		2022-01-02 08:49:32	left_only
1318	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Wind Onshore	201.64		2022-01-02 08:21:34	left_only
1319	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Wind Onshore	201.64		2022-01-02 08:21:33	left_only
1320	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Hydro Water Reservoir	219.0		2022-01-01 02:49:05	left_only
1321	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Brown coal/Lignite	1022.0		2022-01-01 02:49:05	left_only
1322	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Hard coal	47.0		2022-01-01 02:49:05	left_only
1323	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Biomass	57.0		2022-01-01 02:49:05	left_only
1324	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Gas	1261.0		2022-01-01 02:49:05	left_only
1325	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Solar	0.0		2022-01-01 02:49:05	left_only
1326	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Hydro Run-of-river and poundage	1492.0		2022-01-01 02:49:05	left_only
1327	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Nuclear	1422.0		2022-01-01 02:49:06	left_only
1328	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Wind Onshore	720.0		2022-01-01 02:49:06	left_only
1329	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1422.0		2022-01-01 02:49:06	left_only
1330	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Solar	0.0		2022-01-01 02:49:06	left_only
1331	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	47.0		2022-01-01 02:49:06	left_only
1332	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Wind Onshore	720.0		2022-01-01 02:49:07	left_only
1333	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Nuclear	1422.0		2022-01-01 02:49:07	left_only
1334	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	720.0		2022-01-01 02:49:07	left_only
1335	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Hard coal	47.0		2022-01-01 02:49:07	left_only
1336	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Biomass	57.0		2022-01-01 02:49:08	left_only
1337	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Gas	1261.0		2022-01-01 02:49:08	left_only
1338	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Hydro Water Reservoir	219.0		2022-01-01 02:49:08	left_only
1339	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Gas	1261.0		2022-01-01 02:49:08	left_only
1340	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1492.0		2022-01-01 02:49:08	left_only
1341	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Brown coal/Lignite	1022.0		2022-01-01 02:49:08	left_only
1342	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Biomass	57.0		2022-01-01 02:49:08	left_only
1343	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Hydro Run-of-river and poundage	1492.0		2022-01-01 02:49:09	left_only
1344	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Solar	0.0		2022-01-01 02:49:09	left_only
1345	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	1022.0		2022-01-01 02:49:09	left_only
1346	2022-01-01 01:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	219.0		2022-01-01 02:49:09	left_only
1347	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Run-of-river and poundage	10.67		2022-01-01 02:49:21	left_only
1348	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other renewable	7.03		2022-01-01 02:49:22	left_only
1349	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Biomass	129.61		2022-01-01 02:49:23	left_only
1350	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Gas	551.33		2022-01-01 02:49:23	left_only
1351	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other	67.87		2022-01-01 02:49:24	left_only
1352	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Waste	14.65		2022-01-01 02:49:25	left_only
1353	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Hard coal	0.0		2022-01-01 02:49:26	left_only
1354	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Geothermal	0.36		2022-01-01 02:49:26	left_only
1355	2022-01-01 01:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Water Reservoir	8.69		2022-01-01 02:49:26	left_only
